9913dd4b-9332-4465-8c80-11b734250046,7f0946e6-cf47-4278-b777-c11f9e485322,340f07fa-b5e8-4fd0-9fca-60b2f7304123,0bfdc658-844e-4b09-b55e-436561c00528,fbc5f164-e12a-495e-aff0-1bba1d27abfb,47545df5-5d29-439a-98fd-bf3f471a9129,7465d9b1-e46f-4427-b49e-a7da2aba20e2,649da738-bac2-4798-ac71-6ebc3c7a8559,01eac7ec-c121-4a58-a0c9-d810fad1bff8,4e32a279-679f-4a1e-85f8-c62b267ba526,ee98ff29-233b-4e43-b97a-915fd0047b6e,1157d73d-6c06-4eef-a5f9-e6a77b0d58cb,0477dc76-a32d-4bbd-b19b-104caee316f4,9abf8b0c-a741-48d2-88aa-cea18fc4b823,5af4483b-28dd-4109-88e8-bd364cf2ca81,6573e03b-9e85-4506-82d0-c3d6be82be48,fac85871-4daf-422f-ad55-e8b00d9141d3,279c83c7-c00e-4758-b285-5127ae5133c5,47d65ed7-64a7-4205-8223-c16e3db52b65,75b87260-1a60-416b-91ae-55c8b417c4a5,c6888416-b6a1-4200-8d9c-08356fecbcc6,1d0a1570-0adc-4a9e-8278-b587cb570ba9,fc240611-89f2-426e-901e-ef0a2d9582a5,e5f0396c-2c25-43c8-9fe7-2179b0543c26,a914c4b7-7663-41c8-8dc4-0cde883cad1e,4261acdf-51cb-47e0-8150-92f9207d5242,6184e577-c5cb-4cc3-a483-c766fa6deae1,7756b624-b9f1-471f-8c64-812326c467d8,6c11cdfc-f152-4974-ac02-b8e5d10a6b36,7255012d-9a0b-4646-a5c7-8c3ea3a887a2,draw,0-0
9913dd4b-9332-4465-8c80-11b734250046,7f0946e6-cf47-4278-b777-c11f9e485322,340f07fa-b5e8-4fd0-9fca-60b2f7304123,0bfdc658-844e-4b09-b55e-436561c00528,fbc5f164-e12a-495e-aff0-1bba1d27abfb,47545df5-5d29-439a-98fd-bf3f471a9129,7465d9b1-e46f-4427-b49e-a7da2aba20e2,649da738-bac2-4798-ac71-6ebc3c7a8559,01eac7ec-c121-4a58-a0c9-d810fad1bff8,4e32a279-679f-4a1e-85f8-c62b267ba526,ee98ff29-233b-4e43-b97a-915fd0047b6e,1157d73d-6c06-4eef-a5f9-e6a77b0d58cb,0477dc76-a32d-4bbd-b19b-104caee316f4,9abf8b0c-a741-48d2-88aa-cea18fc4b823,5af4483b-28dd-4109-88e8-bd364cf2ca81,6573e03b-9e85-4506-82d0-c3d6be82be48,fac85871-4daf-422f-ad55-e8b00d9141d3,279c83c7-c00e-4758-b285-5127ae5133c5,47d65ed7-64a7-4205-8223-c16e3db52b65,75b87260-1a60-416b-91ae-55c8b417c4a5,c6888416-b6a1-4200-8d9c-08356fecbcc6,1d0a1570-0adc-4a9e-8278-b587cb570ba9,fc240611-89f2-426e-901e-ef0a2d9582a5,e5f0396c-2c25-43c8-9fe7-2179b0543c26,a914c4b7-7663-41c8-8dc4-0cde883cad1e,4261acdf-51cb-47e0-8150-92f9207d5242,6184e577-c5cb-4cc3-a483-c766fa6deae1,7756b624-b9f1-471f-8c64-812326c467d8,6c11cdfc-f152-4974-ac02-b8e5d10a6b36,7255012d-9a0b-4646-a5c7-8c3ea3a887a2,draw,0-0
bbe21408-c73e-432f-bcd3-5bad98ba1575,2edaf97b-2b2f-4ad4-9264-be8926279088,59df29de-d8ec-4bfc-b2ed-623d6e81c74a,30ac976f-1ed2-4fe0-ac54-581271a1ebf6,293d1bad-e4b8-470c-90be-20a58c3c5737,0977b875-b240-45c5-9b5d-a26608636311,c88757fa-cb9f-413e-bdef-4c06023891c9,bd55075d-28c7-4a7c-aaf7-daf15aea7e2e,31aa2d9f-b3e7-499f-b9ba-f2c93b83c880,3b88ece8-1796-4f49-80d1-9a4d44cd78c1,dedce2b5-fdb3-439f-9fce-36073c650d3d,022e8ca9-e697-4ff4-90b0-037b08dd61a1,1f62c0e4-8028-4d85-9481-c54755b93aa1,fcacb55f-7ab6-4990-a7e0-34eaa28e1fab,94e86fbf-0f28-4a59-b330-5f2ecb4201a6,b9575882-eceb-44d0-95cb-63d07d89aa16,fef93412-e52f-4ff7-82f3-584b1a2dcb08,d54d35d1-583d-4bda-b125-789bbc3e9c08,3a86ecd4-4d70-466e-be6c-c939a0701e99,9146245c-b1ca-4813-b149-e2879202dc0c,0d44c3d1-5319-4c99-b05e-9112c0fd5edc,23b52f5e-f26f-46fd-a0dd-5db8d40ead50,d97f3510-6049-46c7-a1c6-2d2d40ea9073,b72b8151-e47e-4cda-acfe-0ba8a16d73a7,f3fb01d4-30cd-4453-874b-68f31dffb49e,b8cefd74-4cdc-4f83-9975-b60cddce817e,825d72bd-440e-4712-8d29-12e84e597984,1959e6ee-9961-4ce4-b912-b1cf695b76d0,04f13e5d-2a36-44cb-8a84-53928acaa4a0,8b2ff330-aa03-46a7-81ed-e063b6e7f0a3,homeWin,1-0
bbe21408-c73e-432f-bcd3-5bad98ba1575,2edaf97b-2b2f-4ad4-9264-be8926279088,59df29de-d8ec-4bfc-b2ed-623d6e81c74a,30ac976f-1ed2-4fe0-ac54-581271a1ebf6,293d1bad-e4b8-470c-90be-20a58c3c5737,0977b875-b240-45c5-9b5d-a26608636311,c88757fa-cb9f-413e-bdef-4c06023891c9,bd55075d-28c7-4a7c-aaf7-daf15aea7e2e,31aa2d9f-b3e7-499f-b9ba-f2c93b83c880,3b88ece8-1796-4f49-80d1-9a4d44cd78c1,dedce2b5-fdb3-439f-9fce-36073c650d3d,022e8ca9-e697-4ff4-90b0-037b08dd61a1,1f62c0e4-8028-4d85-9481-c54755b93aa1,fcacb55f-7ab6-4990-a7e0-34eaa28e1fab,94e86fbf-0f28-4a59-b330-5f2ecb4201a6,b9575882-eceb-44d0-95cb-63d07d89aa16,fef93412-e52f-4ff7-82f3-584b1a2dcb08,d54d35d1-583d-4bda-b125-789bbc3e9c08,3a86ecd4-4d70-466e-be6c-c939a0701e99,9146245c-b1ca-4813-b149-e2879202dc0c,0d44c3d1-5319-4c99-b05e-9112c0fd5edc,23b52f5e-f26f-46fd-a0dd-5db8d40ead50,d97f3510-6049-46c7-a1c6-2d2d40ea9073,b72b8151-e47e-4cda-acfe-0ba8a16d73a7,f3fb01d4-30cd-4453-874b-68f31dffb49e,b8cefd74-4cdc-4f83-9975-b60cddce817e,825d72bd-440e-4712-8d29-12e84e597984,1959e6ee-9961-4ce4-b912-b1cf695b76d0,04f13e5d-2a36-44cb-8a84-53928acaa4a0,8b2ff330-aa03-46a7-81ed-e063b6e7f0a3,homeWin,1-0
a50d4950-758b-4ded-8f7f-f76969b36b95,35b121ee-41ea-448b-bb15-cc5aec5df8cc,b5d6c116-6f3a-4cde-a058-14efb0110392,4bb2cea3-1af3-4eed-880d-ffb0b613c507,1e205043-ea2c-4ad0-b3cc-07c4f3bc29e0,fb2276fb-54fc-45fb-888f-1a00d28ee126,f7aac008-221a-4e3b-a86f-72e74747244e,9ba25768-d067-4ad3-8ac8-aca259946ebf,6beebba5-0ed2-4dfc-af03-4ccc5f367500,a2551eb1-eafc-4451-a35d-ab6a73d12bd2,77a0ca3c-5907-45b5-a079-226012215638,53df9637-5b69-435c-8514-5bf4864d18f0,c2dacb13-cf9d-4aec-ac0c-de5c31d33b90,e46b8a92-16be-4831-bd41-1e279051d674,6fad7ce3-d90c-43ff-ad06-2a692adc53d3,12566dfe-5818-44a3-868b-14e6ab6c87e5,649d8177-712b-44ab-a37d-a0986a047814,209f5539-e6e4-4c2f-95bc-3ee4ba8fd138,00220be9-2c18-4113-9b5d-fc8ea4c64bc3,5530fdf6-4165-48e2-b1e6-d6e1fb76ce30,7e2e655f-249f-4c29-ab7e-b82fd8c5d313,161b9e1d-eb0b-4ab7-a296-71d09164124f,37875f23-d365-4881-8b53-b8f3f61e1f1d,8cefb673-e564-4faa-ac0a-df5103880124,08ca6371-9fa7-4c07-b5ad-d6edc2ed7550,51054b71-f1a9-4397-ba0c-295a1287c32a,8ebcea9c-62a8-4a11-bf0b-6cc9527f2eaa,4c2c6d31-f85f-4df1-9983-249e401d6b5c,839a7a51-5934-4b40-b273-c1cab15f9634,98f532d8-8512-44b7-b200-3a655b796c78,homeWin,2-0
a50d4950-758b-4ded-8f7f-f76969b36b95,35b121ee-41ea-448b-bb15-cc5aec5df8cc,b5d6c116-6f3a-4cde-a058-14efb0110392,4bb2cea3-1af3-4eed-880d-ffb0b613c507,1e205043-ea2c-4ad0-b3cc-07c4f3bc29e0,fb2276fb-54fc-45fb-888f-1a00d28ee126,f7aac008-221a-4e3b-a86f-72e74747244e,9ba25768-d067-4ad3-8ac8-aca259946ebf,6beebba5-0ed2-4dfc-af03-4ccc5f367500,a2551eb1-eafc-4451-a35d-ab6a73d12bd2,77a0ca3c-5907-45b5-a079-226012215638,53df9637-5b69-435c-8514-5bf4864d18f0,c2dacb13-cf9d-4aec-ac0c-de5c31d33b90,e46b8a92-16be-4831-bd41-1e279051d674,6fad7ce3-d90c-43ff-ad06-2a692adc53d3,12566dfe-5818-44a3-868b-14e6ab6c87e5,649d8177-712b-44ab-a37d-a0986a047814,209f5539-e6e4-4c2f-95bc-3ee4ba8fd138,00220be9-2c18-4113-9b5d-fc8ea4c64bc3,5530fdf6-4165-48e2-b1e6-d6e1fb76ce30,7e2e655f-249f-4c29-ab7e-b82fd8c5d313,161b9e1d-eb0b-4ab7-a296-71d09164124f,37875f23-d365-4881-8b53-b8f3f61e1f1d,8cefb673-e564-4faa-ac0a-df5103880124,08ca6371-9fa7-4c07-b5ad-d6edc2ed7550,51054b71-f1a9-4397-ba0c-295a1287c32a,8ebcea9c-62a8-4a11-bf0b-6cc9527f2eaa,4c2c6d31-f85f-4df1-9983-249e401d6b5c,839a7a51-5934-4b40-b273-c1cab15f9634,98f532d8-8512-44b7-b200-3a655b796c78,homeWin,2-0
3b637be5-b0b0-49f5-b4e9-b2ff76549707,b0d48bed-482d-4ff9-afcf-0954d5b6ea04,1ad52b00-f783-4a9d-87c9-f267cbe66b3b,6e1ea0f7-a5f4-48d5-8d9b-bb614c85a7bb,b2a93f23-4d3a-48b7-97d6-c09aed2e253f,d66896f6-3652-4227-9e8d-6910f4e59e2f,0628ba8a-1d02-4899-828f-2d959db2aedd,b0e4cd84-93cf-4961-8bfc-26817d367c0b,0548898a-dd95-4061-8d30-2515c6149768,69442a9b-007b-4cb1-af4c-37d937f293a2,27c854ce-2eab-4d93-baaf-63179415443d,a0eb40fa-64fe-4d8f-ad8c-b4392256af44,61ab0563-fc4a-453c-8b22-7195154b100b,161b9e1d-eb0b-4ab7-a296-71d09164124f,3209800a-470b-430c-8f9a-82f6f4b391ca,3effb6f4-e643-4a23-874a-8cbef1adfc7c,e33bea12-ef36-485c-ac73-db635854b5fb,2a47e1a6-af84-4169-8e22-0eb2d8617d12,be3511fc-bc84-43e4-be2d-f457a3d46cc7,049050a5-8280-401b-80e4-8357e36b8f22,87e478d1-e457-415d-9188-e6d181dafad8,6abe528c-bc98-4c57-8e9c-217335d169b7,06593de8-8bbd-479f-8590-e6632e2126dd,a72612ef-c4d4-4b9c-957b-4f6892fc99c3,3d99a74f-81e5-400b-b26e-aed111eab839,9f365700-264b-4825-a904-b10e370a6fc0,1ee0bc44-d7ed-45d2-aa1d-1d1545a0f287,111d35c1-1228-4af1-b6f2-822b470c134c,f0f25b37-776c-48dc-8234-cdf0c79ff18e,d363baea-70df-482c-81ef-b66afb9484cc,draw,2-2
4b7a5d6d-798a-4c8c-afbf-ad17744e2ae5,5946660f-7082-448f-963d-9c486fd41e90,af754318-287d-45c7-82ba-71c46d92d91a,65748b77-ff58-448a-b782-d7c20098fa8a,9e3543ba-3df8-4f9d-a570-502044f0342e,355d1608-10a7-4de1-b92f-f9b0e8893f45,8fec954f-64ee-4687-a175-84cd1d2f1487,03ef219d-a797-4831-af03-ccd852cfa42a,ec14a9e1-c66b-4da1-a0d0-5918f515c85d,420c3a13-2852-4b68-8885-c766ac240613,23b7c96b-1b4c-4956-ac95-cb67d9a231c8,f39b6447-b4e5-44f9-ab8d-702e9ecad526,9c773594-ec07-4f96-82e6-2ed4096f1cea,373dd18f-cb58-4f93-941c-4c7a1d3aae66,a5441dc5-ab6a-4a5b-aa06-d13b658e97e4,a3aa3eb1-3962-4641-a53f-c337054c0841,a070685b-b38f-4e72-8ba5-895828e77abf,5e34f52a-f2ca-4cdd-aa34-1f9a377e5263,c89711d2-783a-45d4-918b-de1250f32f13,96c730a1-9cb9-4a79-84b9-b76f9de44fa9,18fcf45b-2ab6-4294-89e6-bbfadf8acec3,3d64b21e-79a3-4b44-bbb3-7b5c7a5ca77c,1e97c9e7-4696-45af-abf6-fad3b046df7b,8da79da1-ccc0-4282-a291-3a78e025d78a,fbafacac-ccc7-4f6e-97a3-2a4ec8be2362,e934a3bd-1ffd-4ae6-9278-3acfa42b199a,fefaaaf4-6fbe-4606-9f94-421cefe808fe,083e1256-ac50-40f0-a616-1d8f8c42b4c6,282a3ce3-7903-4377-b620-439bdc111ce8,97f72154-4ea0-450d-8876-782bf84b5526,awayWin,0-4
d286c0bf-6534-4fcf-b60a-b97a91d97b72,a162ba9f-53d0-4f7a-a48e-f4e73d5f60f8,d62a3ff7-2a52-4668-9ba2-fa6b56b54701,1003f1d0-e38e-4904-b16b-bcbfd85d2f1d,10d9969d-4baf-4c46-b828-b6ba05f92cc3,a7967765-365d-4094-8468-fbf1de74efa8,5fd5996f-9409-4a19-b858-0c3f1af8b34b,f0440f5d-2f17-4baa-9569-fbb7f2e24400,dbd2a0f3-9a91-49b3-999b-c6d5e50a37cd,a077c389-bccb-4443-ba7d-03c8ea7bb2b4,99852fae-e5b3-4f9b-abba-631cae73572a,dd270eb1-d475-4797-af29-e06d80e18fde,95318d9a-57fd-4edd-a279-d7a0f53b5b57,ff2bb35f-8cf7-45b7-8e86-6f6c4d720bf9,5cf58527-a516-48e0-bcb8-b23a535674ee,fab9af29-a8c7-4473-b237-80314ac6bc25,cc8cd6f8-a07d-4ee2-962f-16958648eb6d,a008eec2-b9a3-4074-a37c-8c6864b22400,2395bd40-23ec-43c1-afe3-1c7e420014ac,7615109f-0a7b-4418-8cde-0d4b6e68ae5c,d57bcb9c-3520-4f96-a60d-043397858432,692765c2-9980-4e9d-9bc7-61761fb683e6,c4d29ad8-69cd-4ccb-8a26-a77a4d7ace83,26a84281-0e22-46b3-9677-670d659ef3df,38a54c3f-55bf-4a70-87bf-4b0d9dade257,464aac5d-8fa2-4c5e-bbee-613e21ba7b47,0e44523a-be15-45de-a571-29919a7b39c6,b93cce25-a43d-4d9d-af4e-589183dcebaf,fe71bb6b-af93-41a9-aedc-709ba855ace7,fe71bb6b-af93-41a9-aedc-709ba855ace7,homeWin,2-1
4b7a5d6d-798a-4c8c-afbf-ad17744e2ae5,5946660f-7082-448f-963d-9c486fd41e90,af754318-287d-45c7-82ba-71c46d92d91a,65748b77-ff58-448a-b782-d7c20098fa8a,9e3543ba-3df8-4f9d-a570-502044f0342e,355d1608-10a7-4de1-b92f-f9b0e8893f45,8fec954f-64ee-4687-a175-84cd1d2f1487,03ef219d-a797-4831-af03-ccd852cfa42a,ec14a9e1-c66b-4da1-a0d0-5918f515c85d,420c3a13-2852-4b68-8885-c766ac240613,23b7c96b-1b4c-4956-ac95-cb67d9a231c8,f39b6447-b4e5-44f9-ab8d-702e9ecad526,9c773594-ec07-4f96-82e6-2ed4096f1cea,373dd18f-cb58-4f93-941c-4c7a1d3aae66,a5441dc5-ab6a-4a5b-aa06-d13b658e97e4,a3aa3eb1-3962-4641-a53f-c337054c0841,a070685b-b38f-4e72-8ba5-895828e77abf,5e34f52a-f2ca-4cdd-aa34-1f9a377e5263,c89711d2-783a-45d4-918b-de1250f32f13,96c730a1-9cb9-4a79-84b9-b76f9de44fa9,18fcf45b-2ab6-4294-89e6-bbfadf8acec3,3d64b21e-79a3-4b44-bbb3-7b5c7a5ca77c,1e97c9e7-4696-45af-abf6-fad3b046df7b,8da79da1-ccc0-4282-a291-3a78e025d78a,fbafacac-ccc7-4f6e-97a3-2a4ec8be2362,e934a3bd-1ffd-4ae6-9278-3acfa42b199a,fefaaaf4-6fbe-4606-9f94-421cefe808fe,083e1256-ac50-40f0-a616-1d8f8c42b4c6,282a3ce3-7903-4377-b620-439bdc111ce8,97f72154-4ea0-450d-8876-782bf84b5526,awayWin,0-4
